id_sensor,Use_time,datetime
sensor_13937,159,2024-06-30 18:33:53
sensor_1003,120,2024-03-22 23:00:56
sensor_13427,141,2024-06-30 03:15:45
sensor_11944,67,2024-04-23 09:24:41
sensor_5963,145,2024-07-21 11:36:24
sensor_3689,41,2024-04-13 12:32:26
sensor_2847,20,2024-03-17 17:51:04
sensor_1242,65,2024-10-14 00:32:09
sensor_11339,118,2024-03-27 00:41:50
sensor_3824,74,2024-04-27 22:04:29
sensor_7378,73,2024-11-01 17:09:02
sensor_354,28,2024-01-03 21:33:49
sensor_4467,37,2024-01-04 12:38:08
sensor_6364,137,2024-03-02 17:36:24
sensor_689,130,2024-08-23 11:09:51
sensor_8860,147,2024-08-06 03:26:30
sensor_9986,70,2024-09-11 06:27:56
sensor_10843,50,2024-09-28 06:58:13
sensor_5206,80,2024-08-17 05:36:41
sensor_12302,72,2024-08-03 07:49:23
sensor_6183,155,2024-07-23 00:26:49
sensor_10491,130,2024-06-06 09:01:49
sensor_14421,88,2024-01-29 00:04:42
sensor_7165,125,2024-05-18 02:05:49
sensor_3781,61,2024-02-01 22:58:17
sensor_7414,49,2024-05-13 14:15:16
sensor_8501,158,2024-03-31 09:20:31
sensor_6480,124,2024-10-25 01:39:39
sensor_10906,111,2024-10-10 18:12:18
sensor_1702,26,2024-10-11 21:54:17
sensor_2363,99,2024-08-25 06:38:08
sensor_10111,93,2024-06-15 06:28:17
sensor_12273,74,2024-03-07 00:50:34
sensor_2040,46,2024-03-14 04:25:31
sensor_12834,128,2024-05-29 08:19:33
sensor_11899,85,2024-04-07 03:30:26
sensor_7752,75,2024-04-10 14:26:52
sensor_11497,33,2024-10-12 01:41:02
sensor_5589,134,2024-09-04 00:24:05
sensor_14114,145,2024-08-22 05:08:21
sensor_6406,56,2024-02-20 00:56:50
sensor_14223,78,2024-10-27 07:35:41
sensor_13919,141,2024-10-02 21:39:23
sensor_7260,38,2024-07-11 10:30:04
sensor_13484,37,2024-01-23 19:22:37
sensor_9108,99,2024-03-09 03:59:35
sensor_14651,93,2024-05-26 01:37:17
sensor_10295,74,2024-05-18 04:29:56
sensor_3843,84,2024-09-03 04:36:19
sensor_12547,105,2024-08-09 01:39:26
sensor_3080,127,2024-01-02 01:58:48
sensor_14846,129,2024-10-06 04:17:31
sensor_5965,109,2024-05-27 15:45:12
sensor_447,157,2024-07-26 06:33:20
sensor_2705,79,2024-05-01 00:05:45
sensor_10328,93,2024-11-19 10:34:16
sensor_3015,36,2024-03-25 18:39:51
sensor_7960,118,2024-06-17 18:36:11
sensor_13098,106,2024-03-07 20:53:31
sensor_8491,138,2024-04-04 04:58:53
sensor_2185,45,2024-05-17 05:38:11
sensor_1923,127,2024-01-17 13:14:13
sensor_12564,135,2024-03-26 01:26:57
sensor_6970,61,2024-05-02 04:10:51
sensor_5507,131,2024-07-25 07:18:54
sensor_2683,103,2024-03-23 04:35:59
sensor_1475,133,2024-09-23 04:56:50
sensor_7871,69,2024-03-30 00:42:40
sensor_12894,87,2024-02-10 09:20:21
sensor_468,77,2024-09-17 22:25:31
sensor_765,95,2024-05-10 19:17:15
sensor_11407,140,2024-03-29 07:17:28
sensor_1464,28,2024-07-01 18:02:45
sensor_1241,94,2024-02-09 09:16:26
sensor_4748,149,2024-07-27 01:03:40
sensor_4162,144,2024-07-01 19:28:34
sensor_407,143,2024-08-25 00:42:06
sensor_3158,95,2024-09-10 15:47:23
sensor_10638,20,2024-07-02 06:09:02
sensor_5145,152,2024-05-06 20:59:05
sensor_7530,107,2024-10-15 09:00:00
sensor_14863,41,2024-11-08 19:30:53
sensor_9673,157,2024-01-19 07:58:43
sensor_7042,108,2024-08-14 04:25:05
sensor_4498,138,2024-07-31 15:27:11
sensor_13091,22,2024-04-14 20:13:28
sensor_4825,56,2024-08-14 12:48:23
sensor_675,20,2024-09-21 12:02:48
sensor_686,141,2024-09-18 15:03:08
sensor_6024,80,2024-10-25 21:22:49
sensor_10867,81,2024-10-05 11:41:59
sensor_6136,150,2024-09-14 23:12:26
sensor_4898,33,2024-01-27 05:20:40
sensor_12935,140,2024-08-20 16:37:51
sensor_263,105,2024-09-29 16:18:48
sensor_6619,154,2024-02-03 23:58:11
sensor_5706,95,2024-07-18 04:55:32
sensor_1210,43,2024-10-24 01:56:29
sensor_4094,72,2024-05-15 20:16:42
sensor_6932,146,2024-01-03 18:30:28
sensor_9713,88,2024-06-19 02:01:20
sensor_7673,86,2024-06-16 14:57:47
sensor_7913,69,2024-08-01 05:08:54
sensor_3190,32,2024-03-28 18:11:52
sensor_2679,36,2024-08-04 14:07:45
sensor_5426,72,2024-05-17 09:11:01
sensor_1225,102,2024-06-18 06:44:26
sensor_7608,133,2024-02-02 13:03:07
sensor_4096,134,2024-08-15 15:09:05
sensor_14927,33,2024-07-17 01:35:25
sensor_12151,143,2024-01-16 22:13:07
sensor_13156,114,2024-02-04 21:27:06
sensor_148,68,2024-10-15 05:59:21
sensor_12073,128,2024-11-10 20:28:46
sensor_11941,158,2024-10-27 06:26:10
sensor_13121,45,2024-02-02 14:16:53
sensor_1863,134,2024-03-08 11:41:27
sensor_5302,53,2024-08-24 18:22:12
sensor_6600,131,2024-05-05 18:21:20
sensor_2943,123,2024-02-29 05:42:27
sensor_8009,29,2024-05-10 02:45:44
sensor_12051,68,2024-04-07 05:59:17
sensor_8554,37,2024-05-10 07:52:50
sensor_4062,72,2024-09-11 13:28:31
sensor_11524,78,2024-03-21 00:05:55
sensor_1572,143,2024-08-09 19:27:36
sensor_5810,66,2024-03-16 21:34:36
sensor_1684,67,2024-08-30 18:39:12
sensor_2098,123,2024-07-23 12:50:33
sensor_4191,125,2024-01-18 11:36:11
sensor_5093,66,2024-01-25 21:11:08
sensor_9282,102,2024-08-13 02:21:49
sensor_6633,67,2024-03-09 21:15:42
sensor_869,32,2024-09-16 02:05:25
sensor_8893,114,2024-11-08 04:19:35
sensor_12707,91,2024-06-02 07:10:34
sensor_7356,55,2024-03-15 18:23:39
sensor_13252,132,2024-01-28 07:23:03
sensor_8855,152,2024-02-02 10:52:22
sensor_10159,58,2024-10-09 21:41:06
sensor_3012,141,2024-11-15 07:32:24
sensor_2237,142,2024-02-18 05:35:07
sensor_14824,30,2024-05-22 00:31:32
sensor_4135,53,2024-10-19 12:02:01
sensor_4021,102,2024-03-14 05:02:01
sensor_7180,147,2024-06-26 22:03:24
sensor_8280,154,2024-04-09 15:53:08
sensor_9423,123,2024-07-01 12:27:23
sensor_9383,112,2024-04-07 02:47:53
sensor_572,147,2024-02-17 14:24:38
sensor_11713,21,2024-02-25 21:28:34
sensor_2805,142,2024-08-14 06:52:23
sensor_2820,72,2024-05-07 11:22:36
sensor_3608,106,2024-03-05 16:19:32
sensor_5483,102,2024-06-17 03:01:42
sensor_10068,54,2024-11-18 07:24:00
sensor_4808,70,2024-09-26 03:30:17
sensor_869,49,2024-10-07 11:36:01
sensor_14222,62,2024-04-27 19:38:39
sensor_10384,50,2024-03-12 11:35:55
sensor_1818,40,2024-01-23 13:00:26
sensor_8569,112,2024-08-26 06:31:32
sensor_13990,32,2024-04-20 08:51:15
sensor_3622,76,2024-03-30 06:15:35
sensor_5479,77,2024-01-22 20:20:56
sensor_4215,129,2024-08-08 01:24:47
sensor_5347,68,2024-11-14 09:26:58
sensor_2628,52,2024-02-14 20:55:51
sensor_477,146,2024-04-04 15:24:21
sensor_6797,45,2024-06-09 06:28:25
sensor_53,143,2024-04-13 10:15:24
sensor_8881,462,2024-09-22 15:53:44
sensor_1430,106,2024-03-30 00:28:38
sensor_12242,37,2024-10-10 00:14:08
sensor_9732,79,2024-04-22 11:59:12
sensor_10239,148,2024-04-10 02:56:10
sensor_407,125,2024-05-29 02:06:28
sensor_2068,26,2024-10-31 03:20:57
sensor_12263,95,2024-01-29 10:41:50
sensor_8028,37,2024-11-01 13:38:10
sensor_4200,69,2024-03-25 20:53:02
sensor_9647,29,2024-09-08 06:17:55
sensor_11681,64,2024-03-18 04:31:01
sensor_14201,97,2024-05-01 07:52:49
sensor_780,86,2024-02-02 19:48:44
sensor_625,151,2024-03-29 18:44:04
sensor_9806,84,2024-03-08 11:54:29
sensor_1205,99,2024-04-08 23:37:33
sensor_11548,75,2024-04-25 06:41:52
sensor_6347,65,2024-04-04 03:34:02
sensor_1299,82,2024-07-14 18:32:52
sensor_12841,106,2024-10-09 18:31:58
sensor_10251,61,2024-02-21 09:53:19
sensor_2515,75,2024-04-11 04:55:08
sensor_3017,132,2024-06-22 12:37:49
sensor_3353,72,2024-05-10 08:48:04
sensor_12028,149,2024-03-09 00:22:22
sensor_6825,52,2024-11-04 08:29:33
sensor_14882,39,2024-06-18 19:18:20
sensor_9433,61,2024-10-23 23:31:01
sensor_7639,132,2024-07-29 15:05:23
sensor_4877,76,2024-05-12 09:55:42
sensor_13897,135,2024-04-05 22:48:44
sensor_14358,30,2024-06-06 15:01:48
sensor_14894,101,2024-05-28 16:45:48
sensor_8837,127,2024-05-15 21:04:44
sensor_13480,115,2024-05-13 04:21:14
sensor_3145,102,2024-07-10 21:53:43
sensor_10556,48,2024-01-11 06:48:02
sensor_7168,150,2024-04-14 18:36:17
sensor_11548,87,2024-09-20 22:08:50
sensor_100,99,2024-05-18 16:35:00
sensor_2449,76,2024-01-19 13:48:01
sensor_14221,132,2024-07-31 03:20:06
sensor_1567,93,2024-07-20 13:53:58
sensor_10160,59,2024-08-24 16:44:55
sensor_10970,23,2024-01-01 01:03:06
sensor_3057,81,2024-11-04 03:52:59
sensor_4264,128,2024-07-22 12:46:43
sensor_14638,69,2024-06-29 05:03:34
sensor_438,58,2024-11-08 04:17:09
sensor_11571,148,2024-03-22 00:05:16
sensor_1657,63,2024-02-20 13:30:48
sensor_6480,53,2024-04-23 20:11:54
sensor_11348,60,2024-06-29 03:13:11
sensor_14338,131,2024-09-26 05:01:13
sensor_10336,121,2024-02-17 21:24:46
sensor_10896,148,2024-02-27 19:10:05
sensor_4181,135,2024-10-28 19:05:33
sensor_12271,85,2024-09-22 06:25:45
sensor_2843,110,2024-08-24 16:42:39
sensor_7212,134,2024-10-24 22:28:47
sensor_5444,77,2024-06-03 11:21:54
sensor_8143,137,2024-07-11 01:38:13
sensor_4176,41,2024-08-07 22:05:12
sensor_2165,125,2024-05-01 09:04:03
sensor_5116,146,2024-08-08 09:53:54
sensor_11328,123,2024-02-08 15:01:25
sensor_10048,115,2024-05-06 22:59:20
sensor_11074,73,2024-02-19 06:28:10
sensor_10789,42,2024-08-08 18:18:06
sensor_4715,85,2024-01-03 00:54:09
sensor_12885,127,2024-07-20 08:12:25
sensor_2787,114,2024-08-20 17:44:25
sensor_1264,129,2024-02-09 19:37:52
sensor_955,157,2024-03-05 13:51:21
sensor_11910,122,2024-06-07 20:28:44
sensor_9109,33,2024-02-07 19:03:54
sensor_1414,39,2024-07-17 21:44:09
sensor_2033,74,2024-08-17 15:19:59
sensor_13968,89,2024-05-29 14:49:01
sensor_4763,67,2024-05-27 15:23:15
sensor_14718,158,2024-11-05 21:13:40
sensor_454,109,2024-05-12 22:50:42
sensor_8715,48,2024-01-19 11:08:42
sensor_12674,99,2024-06-09 19:41:01
sensor_3802,88,2024-05-29 18:30:18
sensor_4337,152,2024-06-28 14:01:44
sensor_4171,24,2024-01-09 05:25:20
sensor_12862,129,2024-05-09 08:08:01
sensor_2002,52,2024-02-26 07:51:35
sensor_6172,92,2024-05-21 13:07:30
sensor_308,125,2024-10-02 09:47:30
sensor_6037,72,2024-06-22 13:14:32
sensor_3597,46,2024-09-28 19:02:17
sensor_724,156,2024-05-24 09:23:28
sensor_11615,125,2024-07-24 07:43:58
sensor_4117,45,2024-03-01 15:55:55
sensor_1924,88,2024-02-10 02:11:58
sensor_2787,77,2024-01-30 07:53:40
sensor_270,153,2024-09-12 17:53:53
sensor_1026,98,2024-08-23 21:39:49
sensor_12638,339,2024-07-17 20:47:01
sensor_412,123,2024-04-09 14:15:30
sensor_12444,36,2024-01-19 07:49:39
sensor_7445,34,2024-06-18 11:31:00
sensor_3472,58,2024-08-31 10:43:46
sensor_11807,32,2024-05-13 17:01:13
sensor_3373,148,2024-01-31 13:09:18
sensor_5970,109,2024-10-26 08:54:32
sensor_6694,102,2024-07-05 13:32:53
sensor_4172,113,2024-07-31 00:59:47
sensor_12854,156,2024-10-16 02:47:00
sensor_14355,38,2024-11-15 20:51:20
sensor_10009,47,2024-11-05 16:02:23
sensor_3708,126,2024-03-16 02:05:55
sensor_4085,84,2024-10-22 10:32:08
sensor_10832,101,2024-08-24 05:19:42
sensor_3549,65,2024-03-09 12:42:02
sensor_11117,58,2024-09-22 02:27:01
sensor_12895,29,2024-08-30 03:12:38
sensor_7462,51,2024-07-13 08:07:36
sensor_3038,136,2024-05-11 15:30:44
sensor_1384,122,2024-05-07 22:10:41
sensor_7985,29,2024-07-02 18:47:10
sensor_2439,48,2024-02-11 06:57:35
sensor_13080,124,2024-10-13 10:38:07
sensor_13317,138,2024-10-10 11:21:48
sensor_10847,152,2024-04-21 00:02:15
sensor_5723,114,2024-11-12 03:04:46
sensor_8108,83,2024-10-26 16:26:33
sensor_5661,35,2024-10-21 06:53:50
sensor_6244,70,2024-06-24 09:27:52
sensor_7875,51,2024-03-08 00:35:05
sensor_87,47,2024-03-24 01:42:52
sensor_11877,158,2024-05-28 01:55:28
sensor_8829,22,2024-03-05 20:01:40
sensor_12121,156,2024-08-02 17:33:36
sensor_8620,117,2024-03-03 05:51:58
sensor_4392,47,2024-11-13 17:36:51
sensor_3831,43,2024-08-09 18:09:58
sensor_10253,126,2024-03-12 23:28:06
sensor_1041,25,2024-01-04 16:16:07
sensor_6069,40,2024-05-16 01:47:41
sensor_3727,159,2024-04-13 04:13:09
sensor_11078,25,2024-04-10 23:22:31
sensor_9330,78,2024-08-19 08:22:55
sensor_13049,44,2024-07-06 09:13:52
sensor_13792,123,2024-10-05 05:04:06
sensor_1507,151,2024-08-28 20:44:25
sensor_3265,55,2024-06-23 19:18:43
sensor_8831,120,2024-03-21 14:03:42
sensor_5888,121,2024-09-15 20:16:52
sensor_1872,67,2024-01-30 15:10:04
sensor_8168,97,2024-10-17 16:04:38
sensor_13269,107,2024-11-10 08:39:50
sensor_1860,134,2024-03-28 18:10:49
sensor_2555,51,2024-11-05 20:15:37
sensor_7766,32,2024-09-15 15:53:19
sensor_1571,82,2024-08-12 20:52:01
sensor_2122,98,2024-05-31 00:11:53
sensor_528,110,2024-07-13 14:38:21
sensor_4119,128,2024-04-24 19:33:19
sensor_14680,66,2024-09-27 08:01:34
sensor_3848,76,2024-05-29 15:56:57
sensor_9514,45,2024-03-01 18:39:27
sensor_2306,122,2024-08-13 14:17:44
sensor_13587,106,2024-11-08 21:36:05
sensor_14671,153,2024-05-20 23:07:41
sensor_3498,85,2024-03-19 00:09:58
sensor_1313,84,2024-04-10 18:44:05
sensor_681,36,2024-07-11 20:48:36
sensor_12906,128,2024-08-02 00:22:21
sensor_13804,83,2024-06-07 04:34:14
sensor_253,89,2024-07-21 08:42:48
sensor_7120,140,2024-04-13 03:29:06
sensor_12721,23,2024-06-10 14:37:50
sensor_6471,137,2024-05-06 22:47:02
sensor_2167,93,2024-11-06 16:15:07
sensor_4278,155,2024-09-07 07:08:37
sensor_2066,40,2024-08-29 09:08:16
sensor_2904,107,2024-03-31 14:00:43
sensor_6191,58,2024-11-10 18:30:59
sensor_4483,109,2024-10-17 23:15:33
sensor_7829,48,2024-08-07 05:31:32
sensor_2753,144,2024-09-10 13:31:04
sensor_4703,63,2024-10-11 15:25:48
sensor_2888,155,2024-07-11 09:21:28
sensor_873,106,2024-10-15 07:16:25
sensor_2905,57,2024-09-10 08:40:40
sensor_13704,83,2024-06-02 20:11:21
sensor_5388,33,2024-09-16 23:25:36
sensor_996,85,2024-03-04 21:07:32
sensor_4772,109,2024-07-30 22:27:12
sensor_13109,144,2024-06-02 11:36:43
sensor_2802,63,2024-01-23 10:00:50
sensor_13913,129,2024-05-07 18:15:47
sensor_11933,93,2024-09-01 10:01:27
sensor_6124,160,2024-02-26 04:12:54
sensor_2148,106,2024-03-20 05:05:13
sensor_8671,112,2024-05-05 09:06:01
sensor_4793,74,2024-03-21 16:56:37
sensor_4996,141,2024-10-31 05:13:35
sensor_12897,150,2024-06-07 18:30:22
sensor_9216,55,2024-08-18 20:30:43
sensor_12011,145,2024-03-05 17:24:18
sensor_7461,146,2024-09-10 06:24:06
sensor_10239,105,2024-04-07 13:27:01
sensor_150,40,2024-10-11 09:19:23
sensor_4049,77,2024-01-24 13:14:45
sensor_7607,157,2024-11-18 17:00:53
sensor_3794,97,2024-02-03 09:41:53
sensor_8411,86,2024-06-05 18:10:18
sensor_3926,40,2024-07-07 19:37:20
sensor_12012,136,2024-10-22 07:19:05
sensor_14117,22,2024-03-15 11:06:26
sensor_5447,152,2024-09-04 17:43:57
sensor_1678,149,2024-06-04 16:41:42
sensor_482,70,2024-05-09 06:58:27
sensor_6229,124,2024-05-23 11:13:53
sensor_13502,44,2024-11-06 14:14:09
sensor_10618,73,2024-03-31 00:19:52
sensor_13131,35,2024-10-04 00:19:42
sensor_13621,129,2024-03-14 16:47:43
sensor_398,104,2024-10-12 18:53:29
sensor_9875,92,2024-05-12 18:35:58
sensor_957,38,2024-05-06 23:22:49
sensor_2555,35,2024-11-18 20:21:52
sensor_8934,134,2024-06-17 12:30:55
sensor_1482,90,2024-05-08 16:24:50
sensor_12771,68,2024-10-13 18:39:34
sensor_6405,144,2024-08-03 10:35:26
sensor_1681,50,2024-01-21 09:12:07
sensor_14511,61,2024-08-01 20:02:00
sensor_9411,151,2024-06-05 04:06:53
sensor_1407,24,2024-04-11 16:40:30
sensor_11088,115,2024-10-11 17:47:42
sensor_6085,136,2024-06-09 22:30:11
sensor_2475,54,2024-04-06 16:03:58
sensor_12380,44,2024-10-20 18:18:52
sensor_2433,137,2024-10-21 07:47:05
sensor_13124,154,2024-05-27 21:30:46
sensor_9717,136,2024-09-13 08:23:35
sensor_8125,84,2024-01-18 16:51:19
sensor_1941,35,2024-04-16 07:24:20
sensor_5628,119,2024-06-03 09:18:30
sensor_7159,81,2024-01-02 02:23:32
sensor_9298,124,2024-03-05 10:24:56
sensor_1649,142,2024-02-27 02:59:48
sensor_8604,21,2024-02-02 12:38:51
sensor_6142,122,2024-08-06 05:45:41
sensor_5788,129,2024-09-03 02:40:20
sensor_2806,53,2024-02-21 21:02:08
sensor_9632,112,2024-05-23 00:45:05
sensor_12109,40,2024-10-08 16:08:53
sensor_5749,109,2024-04-23 04:38:56
sensor_7407,26,2024-02-23 18:59:38
sensor_6112,25,2024-06-02 19:34:08
sensor_1542,92,2024-02-18 03:10:39
sensor_12965,147,2024-08-17 04:34:40
sensor_2726,76,2024-01-08 02:03:07
sensor_14466,88,2024-08-11 23:25:40
sensor_13095,160,2024-04-30 01:25:37
sensor_14710,138,2024-09-06 00:40:56
sensor_1025,62,2024-07-18 19:49:53
sensor_1947,121,2024-03-09 11:51:02
sensor_9900,139,2024-02-12 18:32:04
sensor_6205,74,2024-07-24 21:01:10
sensor_2665,113,2024-01-01 11:19:42
sensor_7373,129,2024-07-23 00:37:42
sensor_3970,59,2024-11-20 14:18:39
sensor_13142,59,2024-06-10 04:59:50
sensor_90,48,2024-02-28 18:54:53
sensor_1880,147,2024-10-03 04:58:54
sensor_6568,101,2024-01-30 20:23:54
sensor_3532,126,2024-06-08 23:50:50
sensor_13514,112,2024-04-07 21:49:02
sensor_12721,38,2024-06-07 21:40:25
sensor_5861,81,2024-04-16 07:16:50
sensor_12311,36,2024-03-05 18:53:10
sensor_2727,43,2024-01-28 20:37:07
sensor_8511,108,2024-11-06 12:19:03
sensor_13946,73,2024-03-16 19:55:18
sensor_14130,40,2024-11-12 05:03:08
sensor_3525,80,2024-05-29 16:48:27
sensor_10611,72,2024-06-09 15:10:01
sensor_873,23,2024-03-27 12:53:46
sensor_8090,72,2024-06-01 23:50:24
sensor_2569,139,2024-09-17 08:17:29
sensor_2196,39,2024-03-22 03:34:02
sensor_14823,133,2024-04-27 13:58:39
sensor_9615,103,2024-10-29 04:34:34
sensor_14971,76,2024-06-22 19:25:28
sensor_11578,129,2024-11-19 11:21:06
sensor_1806,54,2024-03-11 14:26:40
sensor_7010,62,2024-05-10 09:17:55
sensor_3316,114,2024-02-08 12:44:44
sensor_7777,123,2024-05-28 23:23:10
sensor_2243,85,2024-01-05 07:26:09
sensor_12902,51,2024-08-11 09:59:45
sensor_438,29,2024-07-27 08:21:27
sensor_11822,24,2024-01-12 20:10:33
sensor_9729,49,2024-10-13 18:04:42
sensor_14131,56,2024-09-11 07:12:49
sensor_14587,45,2024-07-25 15:54:25
sensor_9848,107,2024-06-20 20:56:17
sensor_8760,40,2024-09-10 23:18:12
sensor_13817,30,2024-03-25 08:07:09
sensor_10815,133,2024-05-14 20:07:10
sensor_851,101,2024-11-17 06:46:38
sensor_12513,152,2024-01-15 03:33:27
sensor_784,76,2024-04-06 22:46:26
sensor_3538,41,2024-09-21 18:17:57
sensor_12203,20,2024-10-23 12:31:40
sensor_4152,51,2024-04-15 14:32:17
sensor_10762,24,2024-07-05 10:37:15
sensor_9763,80,2024-10-09 10:09:31
sensor_7381,28,2024-02-03 20:22:57
sensor_4172,139,2024-01-26 13:53:40
sensor_3547,94,2024-02-06 05:38:32
sensor_6544,76,2024-05-16 01:06:02
sensor_13711,104,2024-07-27 04:26:24
sensor_14825,30,2024-06-04 22:10:51
sensor_13095,61,2024-07-10 09:52:08
sensor_2127,97,2024-07-26 14:53:51
sensor_10619,54,2024-06-14 14:06:57
sensor_4134,24,2024-03-04 18:51:48
sensor_4287,79,2024-05-29 17:20:49
sensor_4205,97,2024-01-03 16:22:56
sensor_14486,74,2024-08-31 21:52:21
sensor_2086,108,2024-08-03 16:55:40
sensor_8125,32,2024-07-04 17:00:08
sensor_4168,123,2024-10-15 17:34:25
sensor_1563,157,2024-07-02 03:18:39
sensor_10285,29,2024-03-19 17:23:51
sensor_10457,119,2024-10-17 11:09:59
sensor_14796,92,2024-02-11 20:34:43
sensor_11045,81,2024-06-07 11:40:04
sensor_13917,135,2024-02-24 08:16:54
sensor_6043,124,2024-07-03 15:35:08
sensor_6326,55,2024-11-05 21:41:03
sensor_13795,27,2024-03-12 02:56:27
sensor_4034,129,2024-04-09 22:54:32
sensor_8386,55,2024-05-04 18:58:45
sensor_601,45,2024-10-29 05:20:52
sensor_9484,83,2024-07-06 04:40:02
sensor_6159,21,2024-06-30 12:29:27
sensor_14421,127,2024-09-18 06:56:01
sensor_413,156,2024-10-02 20:35:07
sensor_10412,28,2024-11-01 11:51:10
sensor_9399,101,2024-06-11 06:49:11
sensor_2515,67,2024-06-18 01:15:41
sensor_6834,107,2024-10-13 22:12:25
sensor_2799,101,2024-07-25 04:07:39
sensor_5590,49,2024-04-18 04:46:27
sensor_9549,139,2024-07-11 04:03:03
sensor_8086,63,2024-08-25 18:28:49
sensor_11037,60,2024-08-15 00:28:37
sensor_2828,51,2024-09-29 12:31:05
sensor_3295,115,2024-08-05 07:15:18
sensor_13915,46,2024-07-07 07:01:28
sensor_4242,57,2024-02-11 19:53:40
sensor_12993,28,2024-09-01 05:35:39
sensor_12018,158,2024-09-11 21:03:13
sensor_7764,89,2024-09-18 05:44:59
sensor_11892,29,2024-01-05 17:25:52
sensor_241,114,2024-11-05 15:52:00
sensor_8120,56,2024-10-08 14:26:16
sensor_4569,116,2024-09-08 17:43:31
sensor_5840,152,2024-10-03 03:23:05
sensor_10861,159,2024-06-29 12:06:44
sensor_2587,105,2024-06-25 14:19:09
sensor_4861,129,2024-02-23 10:01:56
sensor_12756,64,2024-06-03 17:45:14
sensor_14953,144,2024-07-10 18:51:58
sensor_7335,147,2024-09-21 02:18:10
sensor_6243,93,2024-05-10 11:35:03
sensor_9675,117,2024-05-22 18:49:11
sensor_536,47,2024-08-06 08:58:49
sensor_5360,104,2024-06-20 10:06:20
sensor_14961,117,2024-02-22 15:03:08
sensor_2948,126,2024-08-12 11:24:08
sensor_13872,55,2024-11-15 14:59:50
sensor_1829,85,2024-09-19 04:28:08
sensor_13285,126,2024-11-02 21:46:47
sensor_1799,120,2024-07-04 22:34:59
sensor_13585,25,2024-11-18 09:54:40
sensor_7391,66,2024-04-26 08:29:50
sensor_4185,52,2024-09-22 06:46:50
sensor_431,96,2024-10-22 12:40:20
sensor_3721,88,2024-06-30 17:06:00
sensor_3074,37,2024-02-13 14:43:44
sensor_1678,80,2024-09-02 05:14:14
sensor_6861,133,2024-02-26 08:22:14
sensor_11461,128,2024-11-06 04:24:23
sensor_6466,38,2024-06-11 18:32:41
sensor_12420,113,2024-01-24 07:22:30
sensor_13379,108,2024-02-26 00:48:18
sensor_3589,116,2024-11-05 06:29:43
sensor_429,41,2024-05-20 22:47:06
sensor_6302,101,2024-01-06 16:28:25
sensor_14518,47,2024-05-01 11:35:18
sensor_991,155,2024-09-28 15:07:50
sensor_8668,149,2024-08-12 05:45:24
sensor_11386,83,2024-04-08 18:18:16
sensor_3998,46,2024-05-17 11:51:41
sensor_734,96,2024-04-01 11:35:21
sensor_1090,102,2024-06-14 06:09:23
sensor_3141,109,2024-04-08 01:40:26
sensor_375,115,2024-10-11 20:00:31
sensor_11615,75,2024-09-06 06:10:16
sensor_4121,46,2024-09-16 11:28:50
sensor_1400,24,2024-01-07 22:44:12
sensor_3323,120,2024-01-26 21:21:46
sensor_12056,38,2024-08-13 18:23:40
sensor_2626,113,2024-05-28 05:06:47
sensor_7702,98,2024-07-20 10:17:21
sensor_8002,123,2024-04-19 06:50:41
sensor_9170,109,2024-09-04 04:37:22
sensor_13231,81,2024-09-20 19:00:19
sensor_12679,38,2024-09-09 15:45:41
sensor_868,63,2024-04-10 08:40:43
sensor_5478,124,2024-09-25 10:37:11
sensor_14642,98,2024-05-31 16:47:06
sensor_590,78,2024-08-26 20:51:32
sensor_14925,134,2024-04-02 02:38:09
sensor_10739,24,2024-08-02 22:56:12
sensor_14201,80,2024-09-25 18:13:44
sensor_14593,118,2024-04-04 11:14:07
sensor_4611,64,2024-03-03 18:03:17
sensor_12728,29,2024-10-27 11:21:32
sensor_6492,72,2024-09-01 19:46:51
sensor_2789,41,2024-02-29 22:01:08
sensor_9110,140,2024-04-26 14:56:45
sensor_10497,102,2024-07-16 02:45:50
sensor_12795,81,2024-02-12 07:20:23
sensor_6748,71,2024-02-05 11:51:09
sensor_13605,155,2024-01-28 00:27:18
sensor_10108,88,2024-08-21 21:54:17
sensor_9418,34,2024-08-30 08:28:39
sensor_11668,118,2024-06-18 15:48:46
sensor_6600,50,2024-08-09 22:57:43
sensor_13936,145,2024-06-30 03:36:40
sensor_1700,96,2024-07-27 11:25:33
sensor_11387,44,2024-02-28 01:32:25
sensor_6629,129,2024-08-27 13:48:53
sensor_13324,22,2024-11-03 00:59:48
sensor_4372,58,2024-06-02 14:49:47
sensor_3363,94,2024-09-08 20:39:01
sensor_6993,29,2024-02-13 09:20:20
sensor_6900,98,2024-09-09 12:04:26
sensor_1039,107,2024-03-27 03:07:17
sensor_711,76,2024-05-10 20:12:06
sensor_12745,95,2024-11-12 05:01:15
sensor_10453,115,2024-08-02 15:07:26
sensor_14942,36,2024-09-25 22:48:25
sensor_11365,24,2024-07-23 20:58:09
sensor_5078,148,2024-09-28 03:03:08
sensor_4613,26,2024-08-03 08:43:57
sensor_968,156,2024-06-17 20:29:04
sensor_10582,65,2024-01-24 17:33:29
sensor_5546,90,2024-01-05 02:44:29
sensor_12088,78,2024-07-21 22:00:15
sensor_14679,129,2024-07-16 20:00:16
sensor_8547,152,2024-04-23 07:48:00
sensor_2360,133,2024-02-28 03:49:45
sensor_9309,156,2024-09-21 18:10:54
sensor_8501,44,2024-06-07 20:38:07
