transaction_id,client_id,transaction_date,amount,transaction_type,location,device_type,is_fraud,location_type,currency
TRANS_12551,CLIENTE_289,2023-05-04 15:13:00,3334.41,depósito,"De (Heredia, Belén) hacia (Alajuela, Guatuso)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12552,CLIENTE_1382,2021-04-11 17:16:45,672.26,retiro,"De (Limón, Guápiles) hacia (Alajuela, Palmares)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12553,CLIENTE_2637,2019-08-02 10:46:02,193.54,compra,"De (Limón, Guápiles) hacia (Puntarenas, Esparza)",desconocido,0,Nacional,USD
TRANS_12554,CLIENTE_1600,2021-09-14 06:33:35,2385.54,transferencia,"De (Cartago, Paraíso) hacia (Polonia, Varsovia)",móvil,0,Internacional,USD
TRANS_12555,CLIENTE_1891,2019-02-24 09:28:47,744.16,retiro,"De (Cartago, Paraíso) hacia (Guanacaste, Liberia)",móvil,0,Nacional,USD
TRANS_12556,CLIENTE_2007,2019-03-02 01:59:57,277.53,retiro,"De (Cartago, La Unión) hacia (Cartago, Alvarado)",POS,0,Nacional,USD
TRANS_12557,CLIENTE_867,2023-10-05 04:31:29,6826.28,transferencia,"De (San José, Dota) hacia (Guanacaste, Cañas)",cajero automático,0,Nacional,USD
TRANS_12558,CLIENTE_2081,2021-02-28 13:28:08,10705.84,retiro,"De (Puntarenas, Buenos Aires) hacia (San José, Alajuelita)",POS,1,Nacional,USD
TRANS_12559,CLIENTE_1437,2023-09-13 17:47:47,3785.23,depósito,"De (Puntarenas, Aguirre) hacia (Alajuela, Atenas)",web,0,Nacional,USD
TRANS_12560,CLIENTE_1327,2019-12-30 21:58:45,396.32,transferencia,"De (Cartago, Turrialba) hacia (San José, Desamparados)",web,0,Nacional,USD
TRANS_12561,CLIENTE_2466,2022-09-21 06:49:47,5071.11,transferencia,"De (Puntarenas, Montes de Oro) hacia (Eslovaquia, Bratislava)",móvil,0,Internacional,USD
TRANS_12562,CLIENTE_267,2022-12-14 04:10:40,735.52,retiro,"De (Heredia, San Rafael) hacia (Panamá, Ciudad de Panamá)",móvil,0,Internacional,USD
TRANS_12563,CLIENTE_2887,2023-06-01 00:14:12,95.43,compra,"De (Alajuela, Palmares) hacia (Puntarenas, Esparza)",cajero automático,0,Nacional,USD
TRANS_12564,CLIENTE_429,2019-04-12 12:40:49,311.6,retiro,"De (San José, Curridabat) hacia (Cartago, Cartago)",móvil,0,Nacional,USD
TRANS_12565,CLIENTE_2586,2020-12-20 18:10:27,334.87,retiro,"De (Limón, Siquirres) hacia (Alajuela, Palmares)",móvil,0,Nacional,USD
TRANS_12566,CLIENTE_2124,2022-07-14 00:24:59,2574.5,transferencia,"De (San José, Desamparados) hacia (Puntarenas, Buenos Aires)",cajero automático,0,Nacional,USD
TRANS_12567,CLIENTE_482,2021-09-08 11:06:24,993.68,pago,"De (Limón, Pococí) hacia (Puntarenas, Corredores)",desconocido,0,Nacional,USD
TRANS_12568,CLIENTE_2380,2019-06-05 13:33:03,158.81,compra,"De (Limón, Pococí) hacia (Alajuela, Palmares)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12569,CLIENTE_1953,2022-08-12 11:08:54,642.67,pago,"De (Puntarenas, Puntarenas) hacia (Cartago, Cartago)",cajero automático,0,Nacional,USD
TRANS_12570,CLIENTE_2255,2022-10-08 20:24:27,984.53,transferencia,"De (San José, Acosta) hacia (Cartago, El Guarco)",tableta,0,Nacional,USD
TRANS_12571,CLIENTE_48,2019-06-22 07:47:30,6001.02,transferencia,"De (San José, Alajuelita) hacia (San José, Desamparados)",tableta,0,Nacional,USD
TRANS_12572,CLIENTE_268,2019-09-30 22:00:25,691.27,retiro,"De (Cartago, Turrialba) hacia (San José, Escazú)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12573,CLIENTE_1966,2019-05-12 19:08:31,492.89,pago,"De (Cartago, El Guarco) hacia (Alajuela, Alajuela)",tableta,0,Nacional,USD
TRANS_12574,CLIENTE_1022,2022-07-22 13:41:09,909.03,pago,"De (Limón, Pococí) hacia (Portugal, Lisboa)",tableta,0,Internacional,USD
TRANS_12575,CLIENTE_1087,2022-09-04 19:37:47,186.2,compra,"De (Cartago, Turrialba) hacia (Hungría, Budapest)",dispositivo_sospechoso,0,Internacional,USD
TRANS_12576,CLIENTE_1896,2023-01-16 12:50:28,16633.21,depósito,"De (San José, Acosta) hacia (Heredia, Heredia)",cajero automático,0,Nacional,USD
TRANS_12577,CLIENTE_650,2019-12-22 08:08:52,10523.07,pago,"De (Puntarenas, Quepos) hacia (Alajuela, Los Chiles)",dispositivo_sospechoso,1,Nacional,USD
TRANS_12578,CLIENTE_1588,2022-08-21 01:52:09,1980.86,transferencia,"De (San José, Pérez Zeledón) hacia (Cartago, Oreamuno)",desconocido,0,Nacional,USD
TRANS_12579,CLIENTE_1007,2019-03-01 05:04:16,253.6,retiro,"De (Cartago, Cartago) hacia (Portugal, Lisboa)",cajero automático,0,Internacional,USD
TRANS_12580,CLIENTE_2802,2020-02-22 20:20:49,11059.88,pago,"De (Limón, Siquirres) hacia (Alajuela, Los Chiles)",cajero automático,1,Nacional,USD
TRANS_12581,CLIENTE_225,2022-12-04 07:12:08,2968.31,depósito,"De (San José, Acosta) hacia (Cartago, El Guarco)",cajero automático,0,Nacional,USD
TRANS_12582,CLIENTE_734,2019-07-07 17:52:50,199.73,compra,"De (Puntarenas, Buenos Aires) hacia (San José, Alajuelita)",cajero automático,0,Nacional,USD
TRANS_12583,CLIENTE_1786,2023-04-17 00:42:17,10223.79,transferencia,"De (Heredia, San Isidro) hacia (Cartago, Cartago)",desconocido,1,Nacional,USD
TRANS_12584,CLIENTE_2320,2022-12-18 02:35:18,2000.4,transferencia,"De (Cartago, La Unión) hacia (Limón, Matina)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12585,CLIENTE_426,2021-01-20 05:32:25,3124.87,transferencia,"De (Alajuela, Alajuela) hacia (Puntarenas, Parrita)",móvil,0,Nacional,USD
TRANS_12586,CLIENTE_1156,2020-02-29 05:01:20,2487.66,depósito,"De (Guanacaste, Liberia) hacia (Heredia, Barva)",POS,0,Nacional,USD
TRANS_12587,CLIENTE_415,2019-01-30 21:23:44,343.45,retiro,"De (Guanacaste, Nicoya) hacia (Alajuela, Guatuso)",web,0,Nacional,USD
TRANS_12588,CLIENTE_2352,2019-09-07 12:25:25,3612.39,retiro,"De (Puntarenas, Montes de Oro) hacia (Granada, Saint George's)",desconocido,1,Internacional,USD
TRANS_12589,CLIENTE_1518,2022-12-07 05:25:28,14999.05,depósito,"De (Limón, Guápiles) hacia (San José, Acosta)",móvil,0,Nacional,USD
TRANS_12590,CLIENTE_571,2019-04-03 08:41:58,160.99,pago,"De (San José, Curridabat) hacia (Guanacaste, Bagaces)",web,0,Nacional,USD
TRANS_12591,CLIENTE_417,2023-12-12 09:19:25,3977.51,transferencia,"De (San José, Puriscal) hacia (San José, Acosta)",cajero automático,1,Nacional,USD
TRANS_12592,CLIENTE_1210,2023-07-09 02:41:54,680.96,transferencia,"De (Alajuela, Los Chiles) hacia (Guanacaste, Abangares)",POS,0,Nacional,USD
TRANS_12593,CLIENTE_2011,2022-11-18 21:33:41,13157.03,depósito,"De (Alajuela, Grecia) hacia (San José, Montes de Oca)",POS,1,Nacional,USD
TRANS_12594,CLIENTE_2671,2021-12-16 12:27:20,137.09,compra,"De (Heredia, Santo Domingo) hacia (San José, Pérez Zeledón)",tableta,0,Nacional,USD
TRANS_12595,CLIENTE_1151,2022-08-31 00:42:13,33.1,compra,"De (San José, Puriscal) hacia (Alajuela, Alajuela)",POS,0,Nacional,USD
TRANS_12596,CLIENTE_668,2023-06-19 21:07:53,18738.55,depósito,"De (San José, Montes de Oca) hacia (Alajuela, Atenas)",móvil,0,Nacional,USD
TRANS_12597,CLIENTE_167,2020-08-16 14:40:34,42.66,compra,"De (Cartago, Cartago) hacia (Portugal, Lisboa)",dispositivo_sospechoso,0,Internacional,USD
TRANS_12598,CLIENTE_1425,2022-11-12 16:46:25,11056.41,depósito,"De (Cartago, Turrialba) hacia (Trinidad y Tobago, Puerto España)",dispositivo_sospechoso,0,Internacional,USD
TRANS_12599,CLIENTE_591,2023-03-20 18:22:43,595.31,pago,"De (Guanacaste, Santa Cruz) hacia (Alajuela, Los Chiles)",POS,0,Nacional,USD
TRANS_12600,CLIENTE_1736,2019-11-17 03:26:42,121.97,compra,"De (Puntarenas, Golfito) hacia (Guanacaste, Santa Cruz)",móvil,0,Nacional,USD
TRANS_12601,CLIENTE_800,2022-08-12 22:49:30,537.69,retiro,"De (Alajuela, Atenas) hacia (Cartago, Paraíso)",web,0,Nacional,USD
TRANS_12602,CLIENTE_2269,2021-05-13 12:04:37,4595.41,transferencia,"De (Cartago, Paraíso) hacia (Guanacaste, Nicoya)",cajero automático,0,Nacional,USD
TRANS_12603,CLIENTE_2787,2022-06-28 09:51:12,568.71,retiro,"De (Guanacaste, Santa Cruz) hacia (Puntarenas, Golfito)",móvil,0,Nacional,USD
TRANS_12604,CLIENTE_2230,2021-05-12 14:01:29,4142.6,transferencia,"De (Cartago, Jiménez) hacia (Alajuela, Guatuso)",POS,0,Nacional,USD
TRANS_12605,CLIENTE_2401,2023-09-05 08:05:54,755.63,pago,"De (Guanacaste, Bagaces) hacia (Limón, Pococí)",cajero automático,0,Nacional,USD
TRANS_12606,CLIENTE_2905,2023-10-12 15:30:32,13939.93,depósito,"De (Cartago, Jiménez) hacia (Panamá, Ciudad de Panamá)",desconocido,1,Internacional,USD
TRANS_12607,CLIENTE_1923,2019-06-16 12:23:17,150.75,pago,"De (Alajuela, Palmares) hacia (Irlanda, Dublín)",tableta,0,Internacional,USD
TRANS_12608,CLIENTE_1568,2021-02-25 08:47:38,3576.83,compra,"De (Heredia, San Rafael) hacia (Cartago, Jiménez)",desconocido,1,Nacional,USD
TRANS_12609,CLIENTE_1943,2020-07-15 02:55:07,12443.41,retiro,"De (Puntarenas, Quepos) hacia (Estonia, Tallin)",dispositivo_sospechoso,1,Internacional,USD
TRANS_12610,CLIENTE_1451,2019-02-19 01:59:26,4886.78,transferencia,"De (Heredia, Santa Bárbara) hacia (Limón, Limón)",móvil,0,Nacional,USD
TRANS_12611,CLIENTE_77,2023-09-26 09:22:04,82.42,compra,"De (Guanacaste, Santa Cruz) hacia (Cartago, Cartago)",cajero automático,0,Nacional,USD
TRANS_12612,CLIENTE_139,2023-08-19 20:16:29,12315.82,pago,"De (Alajuela, Palmares) hacia (Heredia, Barva)",desconocido,1,Nacional,USD
TRANS_12613,CLIENTE_723,2020-05-14 11:17:25,565.57,retiro,"De (Heredia, Belén) hacia (San José, Desamparados)",web,0,Nacional,USD
TRANS_12614,CLIENTE_285,2020-07-29 08:43:04,837.03,pago,"De (San José, Montes de Oca) hacia (Alajuela, San Ramón)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12615,CLIENTE_1553,2023-12-23 01:42:30,4796.87,transferencia,"De (Guanacaste, Cañas) hacia (Surinam, Paramaribo)",dispositivo_sospechoso,0,Internacional,USD
TRANS_12616,CLIENTE_2937,2021-02-27 08:00:03,586.21,retiro,"De (San José, Dota) hacia (Eslovaquia, Bratislava)",POS,0,Internacional,USD
TRANS_12617,CLIENTE_27,2021-03-09 08:31:00,509.49,retiro,"De (Guanacaste, Liberia) hacia (Heredia, Belén)",POS,0,Nacional,USD
TRANS_12618,CLIENTE_382,2022-03-16 16:01:42,6417.84,transferencia,"De (Alajuela, Zarcero) hacia (Perú, Lima)",dispositivo_sospechoso,1,Internacional,USD
TRANS_12619,CLIENTE_2451,2021-03-31 19:21:00,199.59,compra,"De (Cartago, La Unión) hacia (Limón, Limón)",web,0,Nacional,USD
TRANS_12620,CLIENTE_846,2022-08-20 00:32:01,235.51,compra,"De (Guanacaste, Liberia) hacia (San José, Pérez Zeledón)",móvil,0,Nacional,USD
TRANS_12621,CLIENTE_2514,2021-07-23 18:13:21,5608.22,transferencia,"De (Cartago, Oreamuno) hacia (Puntarenas, Montes de Oro)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12622,CLIENTE_2553,2019-04-08 21:14:02,214.69,pago,"De (San José, Puriscal) hacia (Puntarenas, Montes de Oro)",tableta,0,Nacional,USD
TRANS_12623,CLIENTE_1334,2020-07-31 06:59:10,634.55,pago,"De (Limón, Pococí) hacia (El Salvador, San Salvador)",dispositivo_sospechoso,0,Internacional,USD
TRANS_12624,CLIENTE_1802,2021-09-30 23:36:55,15175.37,depósito,"De (San José, Desamparados) hacia (Guanacaste, Cañas)",web,0,Nacional,USD
TRANS_12625,CLIENTE_1063,2023-04-16 06:05:45,6905.1,compra,"De (Cartago, Paraíso) hacia (Limón, Guápiles)",tableta,1,Nacional,USD
TRANS_12626,CLIENTE_321,2020-02-02 19:53:22,695.87,retiro,"De (Cartago, Turrialba) hacia (Noruega, Oslo)",web,0,Internacional,USD
TRANS_12627,CLIENTE_402,2019-05-14 02:35:15,559.52,retiro,"De (Puntarenas, Puntarenas) hacia (Guanacaste, Tilarán)",tableta,0,Nacional,USD
TRANS_12628,CLIENTE_2440,2021-02-07 00:48:29,4877.82,transferencia,"De (Alajuela, Alajuela) hacia (Guanacaste, Liberia)",desconocido,0,Nacional,USD
TRANS_12629,CLIENTE_1011,2020-03-19 10:45:51,686.53,retiro,"De (Guanacaste, Tilarán) hacia (San José, Vázquez de Coronado)",desconocido,0,Nacional,USD
TRANS_12630,CLIENTE_47,2023-06-29 15:00:53,137.62,compra,"De (Puntarenas, Corredores) hacia (Puntarenas, Parrita)",POS,0,Nacional,USD
TRANS_12631,CLIENTE_928,2023-09-12 08:54:07,889.65,transferencia,"De (Alajuela, Atenas) hacia (San José, Escazú)",tableta,0,Nacional,USD
TRANS_12632,CLIENTE_564,2020-07-06 21:55:53,6771.32,transferencia,"De (Puntarenas, Golfito) hacia (Puntarenas, Puntarenas)",POS,0,Nacional,USD
TRANS_12633,CLIENTE_2808,2022-06-11 01:24:34,4470.17,depósito,"De (Puntarenas, Coto Brus) hacia (Cartago, El Guarco)",desconocido,0,Nacional,USD
TRANS_12634,CLIENTE_1754,2021-05-22 02:04:10,188.8,compra,"De (Guanacaste, Cañas) hacia (Puntarenas, Esparza)",móvil,0,Nacional,USD
TRANS_12635,CLIENTE_2835,2020-08-07 08:13:27,686.7,pago,"De (Cartago, La Unión) hacia (Puntarenas, Aguirre)",cajero automático,0,Nacional,USD
TRANS_12636,CLIENTE_2394,2022-05-15 01:46:56,21.34,compra,"De (Puntarenas, Golfito) hacia (Cartago, Jiménez)",móvil,0,Nacional,USD
TRANS_12637,CLIENTE_2878,2020-07-22 13:54:39,1612.93,retiro,"De (Cartago, Oreamuno) hacia (Belice, Belmopán)",desconocido,1,Internacional,USD
TRANS_12638,CLIENTE_1383,2021-12-01 03:18:19,195.95,pago,"De (Limón, Limón) hacia (Grecia, Atenas)",web,0,Internacional,USD
TRANS_12639,CLIENTE_964,2021-03-01 16:21:23,4402.43,transferencia,"De (Limón, Limón) hacia (Guanacaste, Tilarán)",cajero automático,0,Nacional,USD
TRANS_12640,CLIENTE_324,2019-05-09 17:31:59,435.26,pago,"De (San José, Escazú) hacia (Puntarenas, Quepos)",web,0,Nacional,USD
TRANS_12641,CLIENTE_1681,2023-04-24 19:12:35,12422.71,depósito,"De (San José, Desamparados) hacia (Puntarenas, Coto Brus)",tableta,0,Nacional,USD
TRANS_12642,CLIENTE_185,2022-05-27 04:19:56,6725.47,depósito,"De (Alajuela, Atenas) hacia (San José, Vázquez de Coronado)",móvil,0,Nacional,USD
TRANS_12643,CLIENTE_876,2022-09-13 07:49:48,202.73,compra,"De (Alajuela, Alajuela) hacia (Alajuela, Naranjo)",tableta,0,Nacional,USD
TRANS_12644,CLIENTE_759,2021-08-11 23:49:47,144.03,compra,"De (Cartago, Turrialba) hacia (Heredia, Santo Domingo)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12645,CLIENTE_1428,2019-08-24 13:56:52,7353.52,retiro,"De (Puntarenas, Golfito) hacia (Heredia, Barva)",cajero automático,1,Nacional,USD
TRANS_12646,CLIENTE_2214,2019-10-01 23:04:45,1300.3,compra,"De (San José, La Unión) hacia (Puntarenas, Aguirre)",desconocido,1,Nacional,USD
TRANS_12647,CLIENTE_1028,2022-11-24 02:59:56,280.15,compra,"De (Limón, Siquirres) hacia (San José, Acosta)",web,0,Nacional,USD
TRANS_12648,CLIENTE_370,2020-06-22 19:14:12,5900.87,depósito,"De (Heredia, San Rafael) hacia (Guanacaste, Tilarán)",desconocido,0,Nacional,USD
TRANS_12649,CLIENTE_2600,2019-01-22 10:48:17,1199.42,depósito,"De (San José, Alajuelita) hacia (Honduras, Tegucigalpa)",tableta,1,Internacional,USD
TRANS_12650,CLIENTE_1628,2023-01-27 00:41:30,244.61,retiro,"De (San José, Dota) hacia (Puntarenas, Puntarenas)",desconocido,0,Nacional,USD
TRANS_12651,CLIENTE_1386,2021-10-09 09:49:13,172.56,retiro,"De (Puntarenas, Osa) hacia (San José, Curridabat)",cajero automático,0,Nacional,USD
TRANS_12652,CLIENTE_1261,2021-04-21 03:20:59,16033.65,depósito,"De (Cartago, Oreamuno) hacia (Puntarenas, Coto Brus)",cajero automático,0,Nacional,USD
TRANS_12653,CLIENTE_847,2019-01-13 00:26:29,7343.11,compra,"De (Guanacaste, Nicoya) hacia (Heredia, Heredia)",desconocido,1,Nacional,USD
TRANS_12654,CLIENTE_2984,2022-10-13 06:32:02,221.18,pago,"De (Alajuela, San Ramón) hacia (Jamaica, Kingston)",móvil,0,Internacional,USD
TRANS_12655,CLIENTE_2133,2021-06-19 03:13:12,2763.72,retiro,"De (Puntarenas, Aguirre) hacia (Puntarenas, Esparza)",tableta,1,Nacional,USD
TRANS_12656,CLIENTE_1722,2022-11-01 20:41:29,509.16,retiro,"De (Puntarenas, Buenos Aires) hacia (Cartago, Oreamuno)",tableta,0,Nacional,USD
TRANS_12657,CLIENTE_328,2019-06-02 07:23:42,4985.27,transferencia,"De (Cartago, Jiménez) hacia (Guyana, Georgetown)",cajero automático,0,Internacional,USD
TRANS_12658,CLIENTE_1828,2021-04-25 11:01:28,67.0,retiro,"De (Puntarenas, Buenos Aires) hacia (San José, Acosta)",web,0,Nacional,USD
TRANS_12659,CLIENTE_2637,2022-07-10 07:19:36,161.13,compra,"De (San José, Escazú) hacia (Alajuela, Guatuso)",cajero automático,0,Nacional,USD
TRANS_12660,CLIENTE_1395,2022-04-27 21:21:24,282.25,pago,"De (San José, Tarrazu) hacia (España, Madrid)",móvil,0,Internacional,USD
TRANS_12661,CLIENTE_1545,2023-03-14 05:52:03,120.23,retiro,"De (San José, Puriscal) hacia (Cartago, Turrialba)",desconocido,0,Nacional,USD
TRANS_12662,CLIENTE_2413,2021-12-23 08:54:12,17205.51,depósito,"De (Cartago, El Guarco) hacia (Cartago, La Unión)",tableta,0,Nacional,USD
TRANS_12663,CLIENTE_1909,2019-11-25 22:01:48,8087.29,pago,"De (Puntarenas, Osa) hacia (Macedonia del Norte, Skopie)",móvil,1,Internacional,USD
TRANS_12664,CLIENTE_600,2021-01-26 04:30:12,6883.81,transferencia,"De (Limón, Pococí) hacia (Guanacaste, Abangares)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12665,CLIENTE_228,2019-03-15 15:09:18,1383.93,pago,"De (Puntarenas, Aguirre) hacia (Heredia, Barva)",dispositivo_sospechoso,1,Nacional,USD
TRANS_12666,CLIENTE_113,2020-05-24 06:30:26,1389.54,transferencia,"De (Puntarenas, Corredores) hacia (Cartago, Oreamuno)",desconocido,0,Nacional,USD
TRANS_12667,CLIENTE_2309,2021-01-09 13:40:53,171.93,compra,"De (Guanacaste, Bagaces) hacia (San José, Tarrazu)",tableta,0,Nacional,USD
TRANS_12668,CLIENTE_2023,2023-12-09 08:24:04,4522.77,transferencia,"De (Puntarenas, Corredores) hacia (Alajuela, Palmares)",tableta,0,Nacional,USD
TRANS_12669,CLIENTE_320,2021-12-17 02:48:25,289.2,compra,"De (San José, Escazú) hacia (Limón, Pococí)",POS,0,Nacional,USD
TRANS_12670,CLIENTE_1899,2021-02-05 17:22:21,11549.69,retiro,"De (Cartago, Turrialba) hacia (Limón, Pococí)",desconocido,1,Nacional,USD
TRANS_12671,CLIENTE_1391,2022-09-21 19:26:33,6205.92,pago,"De (Alajuela, San Ramón) hacia (Guanacaste, Carrillo)",web,1,Nacional,USD
TRANS_12672,CLIENTE_717,2021-04-28 09:47:02,718.15,retiro,"De (Guanacaste, Abangares) hacia (Guanacaste, Tilarán)",móvil,0,Nacional,USD
TRANS_12673,CLIENTE_2479,2021-01-22 21:13:43,14356.29,retiro,"De (Guanacaste, Tilarán) hacia (Alajuela, Alajuela)",POS,1,Nacional,USD
TRANS_12674,CLIENTE_1795,2019-01-31 03:23:11,9043.0,retiro,"De (Limón, Matina) hacia (Cuba, La Habana)",POS,1,Internacional,USD
TRANS_12675,CLIENTE_2483,2020-10-23 17:36:24,18756.23,depósito,"De (San José, Escazú) hacia (Alemania, Berlín)",POS,0,Internacional,USD
TRANS_12676,CLIENTE_976,2022-04-02 05:38:21,289.38,compra,"De (Cartago, Paraíso) hacia (Puntarenas, Aguirre)",cajero automático,0,Nacional,USD
TRANS_12677,CLIENTE_2568,2021-03-11 09:20:44,6744.98,retiro,"De (San José, La Unión) hacia (Limón, Siquirres)",móvil,1,Nacional,USD
TRANS_12678,CLIENTE_174,2020-11-02 18:06:31,1517.54,depósito,"De (San José, La Unión) hacia (Alajuela, Guatuso)",desconocido,0,Nacional,USD
TRANS_12679,CLIENTE_603,2022-02-04 09:56:38,98.95,retiro,"De (San José, Escazú) hacia (Guanacaste, Abangares)",web,0,Nacional,USD
TRANS_12680,CLIENTE_2713,2021-10-02 14:51:52,680.87,retiro,"De (San José, Pérez Zeledón) hacia (Brasil, Brasilia)",tableta,0,Internacional,USD
TRANS_12681,CLIENTE_909,2021-06-26 23:29:28,240.34,compra,"De (Guanacaste, Abangares) hacia (Puntarenas, Esparza)",POS,0,Nacional,USD
TRANS_12682,CLIENTE_265,2019-05-12 01:42:27,447.74,pago,"De (San José, Acosta) hacia (Alajuela, Los Chiles)",móvil,0,Nacional,USD
TRANS_12683,CLIENTE_475,2021-02-01 09:08:46,2806.83,depósito,"De (Heredia, Santo Domingo) hacia (Puntarenas, Coto Brus)",móvil,0,Nacional,USD
TRANS_12684,CLIENTE_594,2022-03-03 02:24:50,805.73,pago,"De (Alajuela, Naranjo) hacia (Guanacaste, Nicoya)",cajero automático,0,Nacional,USD
TRANS_12685,CLIENTE_2930,2019-02-15 21:23:08,752.4,retiro,"De (Puntarenas, Osa) hacia (Heredia, San Rafael)",cajero automático,0,Nacional,USD
TRANS_12686,CLIENTE_2101,2023-03-30 15:34:19,238.29,compra,"De (Guanacaste, Cañas) hacia (Cartago, La Unión)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12687,CLIENTE_2899,2022-05-15 16:28:44,822.32,pago,"De (Cartago, Cartago) hacia (Polonia, Varsovia)",móvil,0,Internacional,USD
TRANS_12688,CLIENTE_2681,2020-06-05 02:18:23,210.5,compra,"De (Cartago, El Guarco) hacia (Limón, Matina)",tableta,0,Nacional,USD
TRANS_12689,CLIENTE_2046,2023-06-26 20:04:35,127.78,compra,"De (Guanacaste, Santa Cruz) hacia (Alajuela, Zarcero)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12690,CLIENTE_39,2021-04-05 09:00:36,4491.73,depósito,"De (Cartago, Alvarado) hacia (Limón, Limón)",dispositivo_sospechoso,1,Nacional,USD
TRANS_12691,CLIENTE_2621,2022-03-01 10:35:15,1964.51,transferencia,"De (Heredia, Heredia) hacia (San José, Escazú)",cajero automático,0,Nacional,USD
TRANS_12692,CLIENTE_1710,2021-11-12 08:42:36,7764.65,depósito,"De (Guanacaste, Santa Cruz) hacia (Panamá, Ciudad de Panamá)",móvil,0,Internacional,USD
TRANS_12693,CLIENTE_881,2022-05-31 19:56:20,87.29,compra,"De (Alajuela, Guatuso) hacia (San José, Desamparados)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12694,CLIENTE_2062,2021-11-12 17:33:57,169.51,compra,"De (Puntarenas, Esparza) hacia (Heredia, San Isidro)",cajero automático,0,Nacional,USD
TRANS_12695,CLIENTE_1614,2021-08-25 20:08:05,147.33,pago,"De (Puntarenas, Montes de Oro) hacia (Puntarenas, Aguirre)",web,0,Nacional,USD
TRANS_12696,CLIENTE_2257,2022-02-02 10:38:06,5118.71,transferencia,"De (Cartago, El Guarco) hacia (San José, Pérez Zeledón)",tableta,0,Nacional,USD
TRANS_12697,CLIENTE_2289,2021-08-26 04:24:44,179.07,compra,"De (Alajuela, Naranjo) hacia (Puntarenas, Coto Brus)",cajero automático,0,Nacional,USD
TRANS_12698,CLIENTE_1189,2019-10-26 17:19:10,264.74,compra,"De (Puntarenas, Osa) hacia (Guanacaste, Carrillo)",desconocido,0,Nacional,USD
TRANS_12699,CLIENTE_700,2023-05-02 15:14:20,3250.1,transferencia,"De (San José, Vázquez de Coronado) hacia (Cartago, Paraíso)",desconocido,0,Nacional,USD
TRANS_12700,CLIENTE_2529,2020-05-07 19:00:19,587.82,pago,"De (San José, Curridabat) hacia (Cartago, Paraíso)",móvil,0,Nacional,USD
TRANS_12701,CLIENTE_2194,2023-10-01 22:41:09,121.44,compra,"De (Guanacaste, Santa Cruz) hacia (Guanacaste, Abangares)",desconocido,0,Nacional,USD
TRANS_12702,CLIENTE_2833,2021-08-01 04:51:33,19439.27,depósito,"De (Puntarenas, Quepos) hacia (Puntarenas, Esparza)",móvil,0,Nacional,USD
TRANS_12703,CLIENTE_62,2021-03-20 23:04:23,295.97,retiro,"De (Cartago, Alvarado) hacia (Limón, Matina)",móvil,0,Nacional,USD
TRANS_12704,CLIENTE_1477,2022-01-29 23:41:43,426.79,pago,"De (San José, Puriscal) hacia (Heredia, San Isidro)",tableta,0,Nacional,USD
TRANS_12705,CLIENTE_2318,2022-11-05 22:16:45,14569.42,retiro,"De (Limón, Talamanca) hacia (Guanacaste, Tilarán)",dispositivo_sospechoso,1,Nacional,USD
TRANS_12706,CLIENTE_1036,2023-09-16 05:38:52,71.44,retiro,"De (Limón, Talamanca) hacia (Luxemburgo, Luxemburgo)",tableta,0,Internacional,USD
TRANS_12707,CLIENTE_1518,2022-10-05 07:11:09,763.24,retiro,"De (San José, Acosta) hacia (Cartago, Oreamuno)",desconocido,0,Nacional,USD
TRANS_12708,CLIENTE_640,2021-01-01 05:28:36,11727.37,depósito,"De (Cartago, Jiménez) hacia (Puntarenas, Aguirre)",dispositivo_sospechoso,1,Nacional,USD
TRANS_12709,CLIENTE_2236,2023-11-03 02:31:16,1802.24,transferencia,"De (Puntarenas, Buenos Aires) hacia (San José, Puriscal)",web,0,Nacional,USD
TRANS_12710,CLIENTE_889,2022-11-02 00:32:19,287.63,compra,"De (Puntarenas, Montes de Oro) hacia (San José, La Unión)",dispositivo_sospechoso,0,Nacional,USD
TRANS_12711,CLIENTE_673,2021-11-28 07:06:42,705.39,retiro,"De (Puntarenas, Coto Brus) hacia (Puntarenas, Quepos)",POS,0,Nacional,USD
TRANS_12712,CLIENTE_2765,2022-11-30 17:22:58,10555.98,compra,"De (Guanacaste, Carrillo) hacia (Limón, Siquirres)",dispositivo_sospechoso,1,Nacional,USD
TRANS_12713,CLIENTE_2104,2021-03-12 05:52:10,2889.98,depósito,"De (Puntarenas, Parrita) hacia (Puntarenas, Aguirre)",móvil,0,Nacional,USD
TRANS_12714,CLIENTE_2326,2020-03-18 21:38:09,13643.85,pago,"De (Puntarenas, Buenos Aires) hacia (Alajuela, Naranjo)",web,1,Nacional,USD
